 offer_id | platform | communication_type 
    49915 | admins   | by_phone
    49916 | admins   | by_phone
    49917 | android  | by_phone
    49918 | admins   | by_phone
    49919 | admins   | by_phone
    49920 | admins   | by_phone
    49921 | admins   | by_phone
    49923 | admins   | by_phone
    49924 | android  | in_app
    49925 | android  | in_app
    49926 | admins   | by_phone
    49927 | admins   | by_phone
    49928 | admins   | by_phone
    49929 | admins   | by_phone
    49931 | web      | by_phone
    49932 | admins   | by_phone
    49933 | admins   | by_phone
    49934 | admins   | by_phone
    49935 | admins   | by_phone
    49936 | admins   | by_phone
    49937 | admins   | by_phone
    49938 | admins   | by_phone
    49939 | admins   | by_phone
    49940 | admins   | by_phone
    49941 | admins   | by_phone
    49942 | admins   | by_phone
    49943 | admins   | by_phone
    49944 | admins   | by_phone
    49945 | admins   | by_phone
    49946 | admins   | by_phone
    49947 | admins   | by_phone
    49948 | admins   | by_phone
    49949 | admins   | by_phone
    49950 | admins   | by_phone
    49951 | admins   | by_phone
    49952 | admins   | by_phone
    49953 | admins   | by_phone
    49954 | admins   | by_phone
    49955 | admins   | by_phone
    49956 | admins   | by_phone
    49957 | admins   | by_phone
    49958 | admins   | by_phone
    49959 | admins   | by_phone
    49960 | admins   | by_phone
    49961 | admins   | by_phone
    49962 | admins   | by_phone
    49963 | admins   | by_phone
    49964 | admins   | by_phone
    49965 | admins   | by_phone
    49966 | admins   | by_phone
    49967 | admins   | by_phone
    49968 | admins   | by_phone
    49969 | admins   | by_phone
    49970 | admins   | by_phone
    49971 | admins   | by_phone
    49972 | admins   | by_phone
    49973 | admins   | by_phone
    49974 | admins   | by_phone
    49975 | admins   | by_phone
    49976 | admins   | by_phone
    49977 | admins   | by_phone
    49978 | admins   | by_phone
    49979 | admins   | by_phone
    49980 | android  | in_app
    49981 | admins   | by_phone
    49982 | android  | in_app
    49983 | admins   | by_phone
    49984 | admins   | by_phone
    49985 | admins   | by_phone
    49986 | admins   | by_phone
    49987 | admins   | by_phone
    49988 | admins   | by_phone
    49989 | admins   | by_phone
    49990 | admins   | by_phone
    49991 | admins   | by_phone
    49992 | admins   | by_phone
    49993 | android  | by_phone
    49994 | admins   | by_phone
    49995 | android  | by_phone
    49996 | admins   | by_phone
    49997 | admins   | by_phone
    49998 | admins   | by_phone
    49999 | admins   | by_phone
    50000 | admins   | by_phone
    50001 | admins   | by_phone
    50002 | admins   | by_phone
    50003 | android  | by_phone
    50004 | admins   | by_phone
    50005 | admins   | by_phone
    50006 | admins   | by_phone
    50007 | admins   | by_phone
    50008 | admins   | by_phone
    50009 | admins   | by_phone
    50010 | admins   | by_phone
    50011 | admins   | by_phone
    50012 | admins   | by_phone
    50013 | admins   | by_phone
    50014 | admins   | by_phone
    50015 | admins   | by_phone
    50016 | admins   | by_phone
    50017 | admins   | by_phone
    50018 | admins   | by_phone
    50019 | android  | by_phone
    50020 | admins   | by_phone
    50021 | admins   | by_phone
    50022 | admins   | by_phone
    50023 | admins   | by_phone
    50024 | admins   | by_phone
    50025 | admins   | by_phone
    50026 | android  | by_phone
    50027 | admins   | by_phone
    50028 | admins   | by_phone
    50029 | admins   | by_phone
    50030 | admins   | by_phone
    50031 | admins   | by_phone
    50032 | admins   | by_phone
    50033 | admins   | by_phone
    50034 | admins   | by_phone
    50035 | admins   | by_phone
    50036 | admins   | by_phone
    50037 | admins   | by_phone
    50038 | admins   | by_phone
    50039 | admins   | by_phone
    50040 | web      | by_phone
    50041 | admins   | by_phone
    50042 | admins   | by_phone
    50043 | admins   | by_phone
    50044 | admins   | by_phone
    50045 | admins   | by_phone
    50046 | admins   | by_phone
    50047 | admins   | by_phone
    50048 | admins   | by_phone
    50049 | admins   | by_phone
    50050 | admins   | by_phone
    50051 | admins   | by_phone
    50052 | admins   | by_phone
    50053 | admins   | by_phone
    50054 | admins   | by_phone
    50055 | admins   | by_phone
    50056 | admins   | by_phone
    50057 | admins   | by_phone
    50058 | admins   | by_phone
    50059 | admins   | by_phone
    50060 | admins   | by_phone
    50061 | admins   | by_phone
    50062 | admins   | by_phone
    50063 | admins   | by_phone
    50064 | admins   | by_phone
    50065 | admins   | by_phone
    50066 | admins   | by_phone
    50067 | admins   | by_phone
    50068 | admins   | by_phone
    50069 | android  | in_app
    50070 | admins   | by_phone
    50071 | admins   | by_phone
    50072 | android  | by_phone
    50073 | admins   | by_phone
    50074 | admins   | by_phone
    50075 | admins   | by_phone
    50076 | admins   | by_phone
    50077 | admins   | by_phone
    50078 | admins   | by_phone
    50079 | admins   | by_phone
    50080 | admins   | by_phone
    50081 | admins   | by_phone
    50082 | admins   | by_phone
    50083 | admins   | by_phone
    50084 | admins   | by_phone
    50085 | admins   | by_phone
    50086 | admins   | by_phone
    50087 | admins   | by_phone
    50088 | admins   | by_phone
    50089 | admins   | by_phone
    50090 | admins   | by_phone
    50091 | admins   | by_phone
    50092 | admins   | by_phone
    50093 | admins   | by_phone
    50094 | admins   | by_phone
    50095 | admins   | by_phone
    50096 | admins   | by_phone
    50097 | admins   | by_phone
    50098 | admins   | by_phone
    50099 | admins   | by_phone
    50100 | admins   | by_phone
    50101 | ios      | in_app
    50102 | admins   | by_phone
    50103 | admins   | by_phone
    50104 | admins   | by_phone
    50105 | admins   | by_phone
    50106 | admins   | by_phone
    50107 | admins   | by_phone
    50108 | admins   | by_phone
    50109 | admins   | by_phone
    50110 | ios      | in_app
    50111 | admins   | by_phone
    50112 | admins   | by_phone
    50113 | admins   | by_phone
    50114 | admins   | by_phone
    50115 | admins   | by_phone
    50116 | android  | in_app
    50117 | admins   | by_phone
    50118 | admins   | by_phone
    50119 | admins   | by_phone
    50120 | admins   | by_phone
    50121 | android  | in_app
    50122 | admins   | by_phone
    50123 | admins   | by_phone
    50124 | admins   | by_phone
    50125 | android  | by_phone
    50126 | admins   | by_phone
    50127 | admins   | by_phone
    50128 | admins   | by_phone
    50129 | admins   | by_phone
    50130 | admins   | by_phone
    50131 | android  | by_phone
    50132 | admins   | by_phone
    50133 | admins   | by_phone
    50134 | admins   | by_phone
    50135 | admins   | by_phone
    50136 | admins   | by_phone
    50137 | admins   | by_phone
    50138 | admins   | by_phone
    50139 | admins   | by_phone
    50140 | admins   | by_phone
    50141 | admins   | by_phone
    50142 | admins   | by_phone
    50143 | admins   | by_phone
    50144 | admins   | by_phone
    50145 | admins   | by_phone
    50146 | admins   | by_phone
    50147 | admins   | by_phone
    50148 | admins   | by_phone
    50149 | admins   | by_phone
    50150 | admins   | by_phone
    50151 | admins   | by_phone
    50152 | admins   | by_phone
    50153 | admins   | by_phone
    50154 | admins   | by_phone
    50155 |          | by_phone
    50156 | admins   | by_phone
    50157 | admins   | by_phone
    50158 | admins   | by_phone
    50159 | admins   | by_phone
    50160 | admins   | by_phone
    50161 | admins   | by_phone
    50162 | admins   | by_phone
    50163 | admins   | by_phone
    50164 | admins   | by_phone
    50165 | admins   | by_phone
    50166 | admins   | by_phone
    50167 | admins   | by_phone
    50168 | admins   | by_phone
    50169 | admins   | by_phone
    50170 | admins   | by_phone
    50171 | admins   | by_phone
    50172 | admins   | by_phone
    50173 | admins   | by_phone
    50174 | admins   | by_phone
    50175 | admins   | by_phone
    50176 | admins   | by_phone
    50177 | admins   | by_phone
    50178 | admins   | by_phone
    50179 | admins   | by_phone
    50180 | admins   | by_phone
    50181 | admins   | by_phone
    50182 | android  | in_app
    50184 |          | by_phone
    50185 | admins   | by_phone
    50186 | admins   | by_phone
    50187 | admins   | by_phone
    50188 | admins   | by_phone
    50189 | admins   | by_phone
    50190 | admins   | by_phone
    50191 | admins   | by_phone
    50192 | admins   | by_phone
    50193 | android  | by_phone
    50194 | admins   | by_phone
    50195 | admins   | by_phone
    50196 | admins   | by_phone
    50197 | admins   | by_phone
    50198 | admins   | by_phone
    50199 | admins   | by_phone
    50200 | admins   | by_phone
    50201 | admins   | by_phone
    50202 | admins   | by_phone
    50203 | admins   | by_phone
    50204 | admins   | by_phone
    50205 | admins   | by_phone
    50206 | admins   | by_phone
    50207 | admins   | by_phone
    50208 | admins   | by_phone
    50209 | admins   | by_phone
    50210 | admins   | by_phone
    50211 | admins   | by_phone
    50212 | admins   | by_phone
    50213 | admins   | by_phone
    50214 | admins   | by_phone
    50215 | admins   | by_phone
    50216 | admins   | by_phone
    50217 | admins   | by_phone
    50218 | admins   | by_phone
    50219 | admins   | by_phone
    50220 | android  | in_app
    50221 | admins   | by_phone
    50222 | admins   | by_phone
    50223 | admins   | by_phone
    50224 | admins   | by_phone
    50225 | admins   | by_phone
    50226 | admins   | by_phone
    50227 | admins   | by_phone
    50228 | admins   | by_phone
    50229 | admins   | by_phone
    50230 | admins   | by_phone
    50231 | admins   | by_phone
    50232 | admins   | by_phone
    50233 | admins   | by_phone
    50234 | admins   | by_phone
    50235 | admins   | by_phone
    50236 | admins   | by_phone
    50237 | admins   | by_phone
    50238 | admins   | by_phone
    50239 | admins   | by_phone
    50240 | admins   | by_phone
    50241 | admins   | by_phone
    50242 | admins   | by_phone
    50243 | admins   | by_phone
    50244 | admins   | by_phone
    50245 | admins   | by_phone
    50246 | admins   | by_phone
    50247 | admins   | by_phone
    50248 | admins   | by_phone
    50249 | admins   | by_phone
    50250 | admins   | by_phone
    50251 | admins   | by_phone
    50252 | admins   | by_phone
    50253 | admins   | by_phone
    50254 | admins   | by_phone
    50255 | android  | by_phone
    50256 | admins   | by_phone
    50257 | admins   | by_phone
    50258 | admins   | by_phone
    50259 | admins   | by_phone
    50260 | android  | by_phone
    50261 | admins   | by_phone
    50262 | admins   | by_phone
    50263 | admins   | by_phone
    50264 | admins   | by_phone
    50265 | web      | by_phone
    50266 | admins   | by_phone
    50267 | admins   | by_phone
    50268 | admins   | by_phone
    50269 | admins   | by_phone
    50270 | admins   | by_phone
    50271 | admins   | by_phone
    50272 | admins   | by_phone
    50273 | admins   | by_phone
    50274 | admins   | by_phone
    50275 | admins   | by_phone
    50276 | admins   | by_phone
    50277 | admins   | by_phone
    50278 | admins   | by_phone
    50279 | admins   | by_phone
    50280 | admins   | by_phone
    50281 | admins   | by_phone
    50282 | admins   | by_phone
    50283 | admins   | by_phone
    50284 | android  | in_app
    50285 | admins   | by_phone
    50286 | admins   | by_phone
    50287 | admins   | by_phone
    50288 | admins   | by_phone
    50289 | admins   | by_phone
    50290 | admins   | by_phone
    50291 | admins   | by_phone
    50292 | admins   | by_phone
    50293 | admins   | by_phone
    50294 | admins   | by_phone
    50295 | admins   | by_phone
    50296 | admins   | by_phone
    50297 | admins   | by_phone
    50298 | admins   | by_phone
    50299 | admins   | by_phone
    50300 | admins   | by_phone
    50301 | admins   | by_phone
    50302 | admins   | by_phone
    50303 | admins   | by_phone
    50304 | android  | in_app
    50305 | admins   | by_phone
    50306 | admins   | by_phone
    50307 | admins   | by_phone
    50308 | admins   | by_phone
    50309 | admins   | by_phone
    50310 | admins   | by_phone
    50311 | admins   | by_phone
    50312 | admins   | by_phone
    50313 | admins   | by_phone
    50314 | admins   | by_phone
    50315 | admins   | by_phone
    50316 | admins   | by_phone
    50317 | admins   | by_phone
    50318 | admins   | by_phone
    50319 | admins   | by_phone
    50320 | admins   | by_phone
    50321 | admins   | by_phone
    50322 | admins   | by_phone
    50323 | admins   | by_phone
    50324 | admins   | by_phone
    50325 | admins   | by_phone
    50326 | android  | by_phone
    50327 | admins   | by_phone
